,Unnamed: 0,time,longitude,latitude
3013506,3013506,2014-01-27 07:11:00,-73.99138,40.749902
2879555,2879555,2014-01-26 14:24:00,-74.007637,40.71527
8785357,8785357,2014-01-22 18:24:00,-73.975457,40.783695
1408218,1408218,2014-01-17 07:57:51,-73.97873199999998,40.762269
9776044,9776044,2014-01-13 22:32:00,-74.014887,40.708402
5187497,5187497,2014-01-05 20:14:00,-73.97197,40.795647
10687901,10687901,2014-01-17 20:35:00,-74.00315999999998,40.733045
1260082,1260082,2014-01-14 23:42:36,-73.94032699999998,40.806227
13038531,13038531,2014-01-26 15:47:17,-74.177923,40.690154
9072086,9072086,2014-01-10 23:09:00,-74.007512,40.740972
6822020,6822020,2014-01-28 23:36:02,-73.97119,40.8004
9880907,9880907,2014-01-14 14:54:00,-73.98476499999998,40.724158
10378054,10378054,2014-01-16 15:53:00,-73.968782,40.760942
9794395,9794395,2014-01-13 23:22:00,-73.986292,40.743277
2961990,2961990,2014-01-26 17:29:00,-73.965945,40.759067
4247177,4247177,2014-01-01 00:45:00,-74.010255,40.72354
3408881,3408881,2014-01-28 20:13:00,-73.916047,40.753805
11218315,11218315,2014-01-19 19:31:00,-73.947827,40.77474
7686924,7686924,2014-01-31 02:14:53,0.0,0.0
8426114,8426114,2014-01-09 13:57:00,-73.986672,40.756067
8521857,8521857,2014-01-09 14:45:00,-73.952832,40.822837
13614328,13614328,2014-01-26 00:08:35,-73.923567,40.766855
8729650,8729650,2014-01-22 13:41:00,-74.007253,40.736995
9675504,9675504,2014-01-13 14:15:00,-73.954167,40.784502
1357153,1357153,2014-01-16 08:06:14,-73.982332,40.775465
716624,716624,2014-01-08 18:27:04,-74.00073399999998,40.741526
8030119,8030119,2014-01-07 20:35:00,-73.992947,40.721442
3785517,3785517,2014-01-30 11:12:00,-73.973647,40.759925
8392456,8392456,2014-01-09 10:07:00,-73.98612,40.745335
4984700,4984700,2014-01-04 22:43:00,-73.98007,40.74659
12945940,12945940,2014-01-25 18:53:58,-73.993438,40.789259
8863277,8863277,2014-01-23 00:16:00,-73.922442,40.866035
4953128,4953128,2014-01-04 21:13:00,-73.951277,40.774098
7877751,7877751,2014-01-07 01:09:00,-73.92252999999998,40.757327
10356561,10356561,2014-01-16 13:55:00,-74.014165,40.714142
4437022,4437022,2014-01-01 21:56:00,-73.981082,40.744697
13594436,13594436,2014-01-25 18:28:28,-73.95304299999998,40.727301
11637869,11637869,2014-01-14 19:48:03,-73.984254,40.729146
5311417,5311417,2014-01-06 14:46:00,-73.95673999999998,40.77422
11329045,11329045,2014-01-15 18:39:14,-73.95968399999998,40.774451
1808288,1808288,2014-01-20 15:15:00,-73.945407,40.778227
3695889,3695889,2014-01-29 21:44:00,-73.94806199999998,40.776377
10733510,10733510,2014-01-18 00:26:00,-73.967602,40.799577
10911287,10911287,2014-01-18 17:24:00,-73.983135,40.766712
5212353,5212353,2014-01-05 22:08:00,-73.941637,40.708187
7831210,7831210,2014-01-06 21:10:00,0.0,0.0
7021673,7021673,2014-01-30 06:15:35,-73.96545399999998,40.766009
1465304,1465304,2014-01-18 02:23:06,-73.987967,40.729534
28235,28235,2014-01-09 20:00:31,-73.990672,40.719017
2861720,2861720,2014-01-26 12:32:00,-73.953232,40.772477
3388603,3388603,2014-01-28 20:04:00,-73.965535,40.805735
7605947,7605947,2014-01-30 08:16:57,-73.95643699999998,40.769769
6225637,6225637,2014-01-08 02:14:38,-74.015307,40.701065
10384180,10384180,2014-01-16 17:02:00,-73.97884999999998,40.759667
653646,653646,2014-01-08 13:40:24,-74.00134699999998,40.725121
5984860,5984860,2014-01-05 22:07:37,-73.973115,40.750168
10344538,10344538,2014-01-16 12:48:00,-73.973505,40.756615
2250651,2250651,2014-01-24 02:05:00,-73.814085,40.710997
6516552,6516552,2014-01-02 02:36:19,-73.94793799999998,40.774944
8576534,8576534,2014-01-09 21:47:00,-73.95113499999998,40.80509
226830,226830,2014-01-10 22:44:11,-73.94281499999998,40.714941
11905984,11905984,2014-01-18 23:47:09,-73.990699,40.719052
6122041,6122041,2014-01-06 23:09:35,-73.95398299999998,40.657602
11076782,11076782,2014-01-19 10:15:00,-73.98439999999998,40.717482
11672690,11672690,2014-01-15 17:41:16,-73.984865,40.720347
158272,158272,2014-01-10 23:48:37,-73.99937,40.675188
8291337,8291337,2014-01-08 20:34:00,-73.965033,40.677857
1518353,1518353,2014-01-18 13:52:39,-73.955951,40.772284
3840644,3840644,2014-01-30 17:48:00,-73.978142,40.777217
8367138,8367138,2014-01-09 07:57:00,-74.00976199999998,40.722245
9503747,9503747,2014-01-12 17:01:00,-73.973853,40.79453
9373374,9373374,2014-01-12 03:51:00,-73.9843,40.758782
7958060,7958060,2014-01-07 12:11:00,-73.976782,40.788545
1682986,1682986,2014-01-14 13:41:28,-73.973123,40.790375
10346673,10346673,2014-01-16 12:12:00,-74.00389,40.7328
12128986,12128986,2014-01-16 13:20:37,-73.960972,40.77754
431994,431994,2014-01-12 21:29:37,-73.988698,40.748448
6390009,6390009,2014-01-09 06:20:12,-73.977811,40.742118
2310506,2310506,2014-01-24 09:02:00,-74.005572,40.726572
11143477,11143477,2014-01-19 14:17:00,-73.95723499999998,40.768525
1084184,1084184,2014-01-12 15:38:38,-73.967391,40.770906
6362,6362,2014-01-09 21:30:28,-73.939428,40.709911
5481882,5481882,2014-01-04 19:39:43,-73.961314,40.760049
12640573,12640573,2014-01-23 13:13:06,-73.97726299999998,40.759455
10712578,10712578,2014-01-17 22:23:00,-73.97941299999998,40.73561
3625961,3625961,2014-01-29 18:58:00,-73.955482,40.774385
13697221,13697221,2014-01-26 12:43:55,-73.992142,40.749893
3605765,3605765,2014-01-29 18:54:00,-73.962157,40.776415
10352788,10352788,2014-01-16 06:53:00,-73.97701499999998,40.754307
5816582,5816582,2014-01-03 18:34:15,-73.984116,40.773778
12705766,12705766,2014-01-23 22:36:23,-73.959283,40.780354
9499809,9499809,2014-01-12 15:49:00,-74.00020499999998,40.730187
10216331,10216331,2014-01-15 21:46:00,-73.955145,40.764747
4093132,4093132,2014-01-31 13:21:00,-73.99058999999998,40.745937
13206275,13206275,2014-01-21 14:18:53,-73.972181,40.758357
13558156,13558156,2014-01-25 13:49:06,-73.95926,40.767448
1678564,1678564,2014-01-14 17:56:58,-73.95816499999998,40.773188
1313344,1313344,2014-01-15 21:25:23,-73.95695999999998,40.766378
13281631,13281631,2014-01-22 10:54:45,-73.99568499999998,40.721646
8473580,8473580,2014-01-09 12:13:00,-73.991365,40.744757
6582972,6582972,2014-01-02 18:41:17,-73.97659799999998,40.747867
12444607,12444607,2014-01-21 10:01:27,-73.97046799999998,40.764972
1319263,1319263,2014-01-15 23:46:53,-73.999369,40.736667
7395694,7395694,2014-01-28 05:53:22,-73.981601,40.75954
5468084,5468084,2014-01-04 21:10:15,-74.00438,40.751163
9926096,9926096,2014-01-14 19:10:00,-73.99520699999998,40.734192
12648470,12648470,2014-01-23 20:49:26,-73.97164999999998,40.754848
13223646,13223646,2014-01-20 19:54:50,-73.982291,40.752452
12036372,12036372,2014-01-14 14:00:34,-73.961657,40.759896
1786420,1786420,2014-01-20 14:50:00,-73.98390499999998,40.75398
9853885,9853885,2014-01-14 09:50:00,-73.968682,40.801572
6638263,6638263,2014-01-03 20:01:06,-74.00763499999998,40.71708
13680443,13680443,2014-01-26 13:52:32,-73.99226,40.750499
12885488,12885488,2014-01-25 15:37:29,-73.98089299999998,40.773351
11613316,11613316,2014-01-14 13:47:41,-73.987317,40.739181
13366771,13366771,2014-01-23 14:31:27,-73.974395,40.759554
7140177,7140177,2014-01-30 21:09:29,-73.98543499999998,40.778563
1891356,1891356,2014-01-21 01:58:00,-73.97696999999998,40.726727
10317201,10317201,2014-01-16 08:32:00,-73.98360499999998,40.7554
8960011,8960011,2014-01-10 15:32:00,-73.978378,40.750942
13127940,13127940,2014-01-20 08:36:41,-73.86591099999998,40.771119
9788794,9788794,2014-01-13 23:19:00,-73.998812,40.719972
3788128,3788128,2014-01-30 05:21:00,-73.761482,40.736187
13327938,13327938,2014-01-22 22:51:23,-73.991375,40.749665
11355215,11355215,2014-01-16 12:11:09,-73.966564,40.761548
12279403,12279403,2014-01-20 04:24:51,-73.941441,40.628572
3114499,3114499,2014-01-27 17:42:00,-73.968513,40.758882
10382016,10382016,2014-01-16 16:01:00,-73.98376299999998,40.762297
9040398,9040398,2014-01-10 20:29:00,-74.005255,40.708167
5534671,5534671,2014-01-05 18:27:38,-73.98133699999998,40.75002
1976692,1976692,2014-01-21 16:35:00,-74.00037,40.758115
5762063,5762063,2014-01-02 23:43:52,-73.978509,40.77821
5815469,5815469,2014-01-04 03:00:19,-73.98512599999998,40.732306
6109391,6109391,2014-01-06 21:21:16,-74.008125,40.739073
851231,851231,2014-01-10 11:50:13,-73.99004499999998,40.734568
1995024,1995024,2014-01-21 19:37:00,-73.99969,40.74592
342912,342912,2014-01-11 23:54:51,-74.00066599999998,40.761876
8938399,8938399,2014-01-10 15:53:00,-73.99930999999998,40.739157
11815761,11815761,2014-01-17 18:12:03,-73.946803,40.780518
7936712,7936712,2014-01-07 09:32:00,-74.016575,40.710902
7923608,7923608,2014-01-07 08:31:00,-73.97193199999998,40.760027
3851938,3851938,2014-01-30 14:27:00,-73.98492199999998,40.782307
6013053,6013053,2014-01-05 23:21:16,-73.966277,40.753909
6757536,6757536,2014-01-28 13:47:48,-73.989953,40.73833
22893,22893,2014-01-09 17:57:09,-73.98311699999998,40.771654
12376565,12376565,2014-01-21 06:35:34,-74.009921,40.721093
12954239,12954239,2014-01-25 19:03:48,-73.956278,40.781704
10042422,10042422,2014-01-15 02:48:00,-73.97668,40.745262
11632421,11632421,2014-01-14 19:37:56,-73.95324499999998,40.779505
11688544,11688544,2014-01-15 11:24:55,-73.985563,40.761268
13597318,13597318,2014-01-25 14:21:42,-73.965154,40.762568
5709941,5709941,2014-01-02 17:53:56,-73.982076,40.766236
1923175,1923175,2014-01-21 08:41:00,-74.01589199999998,40.711087
11533302,11533302,2014-01-13 11:24:21,-73.980029,40.780825
12249455,12249455,2014-01-19 00:31:16,-73.998132,40.7567
8740781,8740781,2014-01-22 16:01:00,-73.969305,40.785355
7453158,7453158,2014-01-27 15:56:04,-73.97717199999998,40.760032
6991743,6991743,2014-01-30 20:07:41,-74.01496899999998,40.705463
867834,867834,2014-01-10 11:36:27,-73.991224,40.731894
13714135,13714135,2014-01-27 08:51:27,-74.01388199999998,40.712958
2981822,2981822,2014-01-26 22:14:00,-73.982662,40.739335
10843402,10843402,2014-01-18 12:44:00,-73.88006,40.76371
10271789,10271789,2014-01-16 00:51:00,-73.900035,40.772337
13140320,13140320,2014-01-20 14:48:11,-73.97710499999998,40.78746
13178114,13178114,2014-01-20 20:12:58,-73.97818499999998,40.748117
12341536,12341536,2014-01-20 13:07:44,-73.990994,40.748735
13747321,13747321,2014-01-27 00:24:17,-73.825396,40.742209
13532625,13532625,2014-01-25 13:08:12,-73.965691,40.762047
3257436,3257436,2014-01-28 10:17:00,-73.97226499999998,40.754677
6962732,6962732,2014-01-30 01:02:49,-73.984942,40.759726
11351721,11351721,2014-01-16 12:11:07,-73.953704,40.77932
6778202,6778202,2014-01-28 07:46:48,-74.007294,40.707266
1758232,1758232,2014-01-20 09:00:00,-73.97613,40.788317
4899189,4899189,2014-01-04 14:55:00,-73.98242999999998,40.773587
11916584,11916584,2014-01-18 22:25:35,-73.99086099999998,40.745527
2356521,2356521,2014-01-24 14:10:00,-73.99745299999998,40.714117
11681380,11681380,2014-01-15 17:23:46,-74.004979,40.729674
4609509,4609509,2014-01-02 17:40:00,-73.984333,40.748825
9325504,9325504,2014-01-11 23:49:00,-74.01006499999998,40.704682
8832156,8832156,2014-01-22 22:34:00,-73.983902,40.768192
5500794,5500794,2014-01-04 23:59:43,-73.994833,40.72112
9453193,9453193,2014-01-12 10:26:00,-73.970415,40.760552
8227926,8227926,2014-01-08 15:25:00,-73.950162,40.793872
10494220,10494220,2014-01-17 00:39:00,-73.80746,40.698832
5427152,5427152,2014-01-04 20:40:04,-73.968642,40.760785
6518772,6518772,2014-01-01 23:07:53,-73.977199,40.787764
3981105,3981105,2014-01-31 02:27:00,-73.958235,40.6726
1964798,1964798,2014-01-21 15:12:00,-73.992925,40.753042
11898511,11898511,2014-01-18 19:40:18,-73.984898,40.763268
10368397,10368397,2014-01-16 12:51:00,-74.008267,40.707237
3651057,3651057,2014-01-29 21:03:00,-73.998292,40.760915
12004563,12004563,2014-01-13 09:23:10,-73.96438899999998,40.771513
6579347,6579347,2014-01-02 09:34:31,-73.968933,40.760896
4846880,4846880,2014-01-04 08:14:00,-73.98462499999998,40.754572
9151086,9151086,2014-01-11 09:36:00,-73.96837999999998,40.680292
5587364,5587364,2014-01-01 10:55:54,-73.991129,40.75038
2108655,2108655,2014-01-23 16:16:00,-73.971405,40.794502
1380357,1380357,2014-01-16 10:04:40,-73.973742,40.69893
10625184,10625184,2014-01-17 12:57:00,-73.96988,40.765272
2934138,2934138,2014-01-26 16:01:00,-73.977417,40.758585
7090560,7090560,2014-01-30 07:17:24,-74.01181699999998,40.704555
1327598,1327598,2014-01-15 23:32:54,-73.984027,40.764666
2279477,2279477,2014-01-24 09:32:00,-73.96234,40.781092
1395377,1395377,2014-01-16 23:12:46,-73.93635299999998,40.664702
1714287,1714287,2014-01-20 07:22:00,-73.97166199999998,40.757092
9006100,9006100,2014-01-10 17:57:00,-73.97001199999998,40.759827
1261345,1261345,2014-01-14 19:21:26,-73.99561799999998,40.738655
5963908,5963908,2014-01-05 03:20:55,-73.94350799999998,40.795287
8027712,8027712,2014-01-07 16:03:00,-73.97815799999998,40.672025
4135673,4135673,2014-01-31 19:35:00,-73.94525,40.776785
13761173,13761173,2014-01-27 11:32:23,-73.948829,40.773402
11841698,11841698,2014-01-17 23:05:32,-73.96908,40.794399
5677442,5677442,2014-01-02 07:43:21,-73.972616,40.764846
10123609,10123609,2014-01-15 15:08:00,-73.95687499999998,40.774082
962584,962584,2014-01-11 10:03:40,-73.985319,40.76277
13742289,13742289,2014-01-27 01:45:05,-73.957638,40.776974
1559234,1559234,2014-01-19 10:42:06,-74.010028,40.719273
11312347,11312347,2014-01-15 18:09:17,-73.968169,40.800463
12110518,12110518,2014-01-16 14:59:08,-73.991389,40.749404
3515579,3515579,2014-01-29 08:12:00,-73.99265699999998,40.758372
11928333,11928333,2014-01-19 03:32:32,0.0,0.0
11562600,11562600,2014-01-13 20:27:41,-73.97092499999998,40.751518
7975351,7975351,2014-01-07 15:06:00,-73.865215,40.77067
1676195,1676195,2014-01-14 09:33:41,-73.96933799999998,40.754331
12462964,12462964,2014-01-22 08:06:55,-73.973971,40.760393
1254395,1254395,2014-01-14 23:30:44,-73.950798,40.774805
3980100,3980100,2014-01-31 02:34:00,-74.00351999999998,40.743602
231249,231249,2014-01-11 13:41:08,-73.981665,40.77114
10477320,10477320,2014-01-16 21:26:00,-74.034805,40.739412
10000477,10000477,2014-01-14 23:27:00,-73.99013499999998,40.764845
8399697,8399697,2014-01-09 07:41:00,-74.00094699999998,40.73704
7560769,7560769,2014-01-29 21:49:35,-73.987201,40.766143
11525070,11525070,2014-01-13 05:42:03,-73.97978899999998,40.755409
3564944,3564944,2014-01-29 13:15:00,-73.99111,40.739445
13680255,13680255,2014-01-26 14:51:51,-74.004434,40.71
12900294,12900294,2014-01-25 14:58:42,-73.993432,40.747074
1882587,1882587,2014-01-20 22:53:00,-73.932995,40.695027
6382733,6382733,2014-01-09 07:11:26,-74.007512,40.70546
12185312,12185312,2014-01-18 02:26:03,-73.938637,40.797317
10481473,10481473,2014-01-16 23:18:00,-73.954823,40.71332
6757625,6757625,2014-01-28 09:23:28,-73.974514,40.760954
1819703,1819703,2014-01-20 16:19:00,-73.979787,40.752325
12884771,12884771,2014-01-25 03:03:11,-74.008266,40.705662
278020,278020,2014-01-11 21:40:47,-73.95232699999998,40.778425
521491,521491,2014-01-06 15:56:52,-73.96097,40.777827
3054913,3054913,2014-01-27 09:33:00,-73.96375999999998,40.80802
3163850,3163850,2014-01-27 20:32:00,0.0,0.0
1181179,1181179,2014-01-13 17:24:05,-73.976096,40.741882
9238831,9238831,2014-01-11 14:10:00,-74.00981299999998,40.737912
11832993,11832993,2014-01-17 21:44:10,-73.806549,40.659646
13632714,13632714,2014-01-26 02:07:08,-73.978426,40.741795
12796159,12796159,2014-01-24 18:04:07,-73.97469599999998,40.75691
6611696,6611696,2014-01-03 14:06:56,-74.00092499999998,40.757983
1688080,1688080,2014-01-14 12:49:08,-74.007996,40.739521
4773142,4773142,2014-01-09 20:41:27,-74.00982999999998,40.714377
9070715,9070715,2014-01-10 22:02:00,-73.98871699999998,40.73402
1570180,1570180,2014-01-19 17:53:12,-73.983287,40.767194
10115023,10115023,2014-01-15 14:46:00,-73.95967799999998,40.776677
8973117,8973117,2014-01-10 18:32:00,-73.976467,40.77732
2287255,2287255,2014-01-24 06:57:00,-74.013565,40.715172
7072169,7072169,2014-01-30 10:50:02,-73.985816,40.731138
11571706,11571706,2014-01-13 22:08:45,-73.98818099999998,40.743477
13072580,13072580,2014-01-26 16:07:27,-73.99809899999998,40.75177
6763067,6763067,2014-01-28 13:04:29,-73.95537899999998,40.787829
8757879,8757879,2014-01-22 16:23:00,-73.978167,40.751197
11690403,11690403,2014-01-15 11:33:46,-73.982065,40.755267
13102323,13102323,2014-01-26 20:54:30,-73.980592,40.656388
8519674,8519674,2014-01-09 19:04:00,-73.95082499999998,40.811022
8795272,8795272,2014-01-22 19:59:00,-73.997195,40.684342
6321044,6321044,2014-01-08 11:08:44,-73.991546,40.753923
6410635,6410635,2014-01-09 00:15:32,-73.86081299999998,40.856759
9144500,9144500,2014-01-11 02:53:00,-73.995175,40.74479
540322,540322,2014-01-07 08:14:15,-73.979506,40.783694
10291901,10291901,2014-01-16 01:02:00,-73.978707,40.734457
7939377,7939377,2014-01-07 08:52:00,-73.949493,40.77691
10522091,10522091,2014-01-17 08:38:00,-73.99333799999998,40.702545
11478535,11478535,2014-01-18 20:11:21,-73.997645,40.735504
2333185,2333185,2014-01-24 11:46:00,-73.974765,40.753467
2201134,2201134,2014-01-23 23:08:00,-73.995632,40.735145
930713,930713,2014-01-11 04:13:54,-73.97832699999998,40.764572
2700256,2700256,2014-01-25 19:15:00,-73.989017,40.722507
12028953,12028953,2014-01-13 20:09:29,-73.976613,40.683647
9202039,9202039,2014-01-11 15:19:00,-73.97999,40.71394
6885005,6885005,2014-01-29 11:37:35,-73.978863,40.762868
12166998,12166998,2014-01-16 18:55:43,-73.95708399999998,40.803449
1473939,1473939,2014-01-18 01:14:17,-73.986993,40.736361
10295807,10295807,2014-01-16 00:37:00,-73.91848,40.870562
4879173,4879173,2014-01-04 12:03:00,-73.94903999999998,40.785032
7835730,7835730,2014-01-06 21:08:00,-73.97264199999998,40.669707
10013107,10013107,2014-01-14 20:34:00,-73.955233,40.770215
10283996,10283996,2014-01-16 01:56:00,-73.94104,40.721707
9806230,9806230,2014-01-14 08:30:00,-73.978435,40.76414
10374795,10374795,2014-01-16 16:46:00,-73.96096,40.760832
8186931,8186931,2014-01-08 12:08:00,-73.98655999999998,40.73421
2988629,2988629,2014-01-26 21:18:00,-73.946662,40.784132
2913591,2913591,2014-01-26 14:55:00,-73.973867,40.737672
11477602,11477602,2014-01-18 20:02:51,-74.000258,40.742814
3859670,3859670,2014-01-30 17:06:00,-73.96351,40.77458
9236916,9236916,2014-01-11 14:32:00,-73.97005699999998,40.765012
11038536,11038536,2014-01-19 01:22:00,-73.94669,40.805775
2015109,2015109,2014-01-21 22:55:00,-73.95909,40.769202
10384740,10384740,2014-01-16 12:52:00,-73.991675,40.699972
4640721,4640721,2014-01-02 22:59:00,-73.983367,40.750067
2178007,2178007,2014-01-23 21:27:00,-73.97531999999998,40.751507
9822116,9822116,2014-01-14 09:03:00,-73.87023,40.773025
7434503,7434503,2014-01-28 14:10:28,-73.97481299999998,40.763118
10858994,10858994,2014-01-18 05:39:00,-73.96359699999998,40.762252
9793778,9793778,2014-01-13 20:36:00,-73.989985,40.760857
8233060,8233060,2014-01-08 17:52:00,-73.981362,40.774147
8624627,8624627,2014-01-10 04:59:00,-73.977182,40.786077
607391,607391,2014-01-07 15:13:14,-73.959361,40.763311
6209842,6209842,2014-01-07 19:25:51,-73.96590899999998,40.772121
11573149,11573149,2014-01-13 22:04:37,-73.99023699999998,40.767161
4685748,4685748,2014-01-03 07:48:00,-73.976855,40.790155
4434318,4434318,2014-01-01 18:37:00,-73.98113999999998,40.76494
1796500,1796500,2014-01-20 15:01:00,-73.989215,40.759057
170570,170570,2014-01-10 20:07:31,-73.954745,40.773185
6719127,6719127,2014-01-28 09:50:19,-74.000697,40.762195
13603230,13603230,2014-01-25 21:58:53,-73.965179,40.791128
11130763,11130763,2014-01-19 14:02:00,-73.99200999999998,40.749405
10627999,10627999,2014-01-17 12:56:00,-73.98399499999998,40.749362
2323784,2323784,2014-01-24 11:48:00,-73.97549999999998,40.762607
8568425,8568425,2014-01-09 23:34:00,-73.99712499999998,40.761512
8468469,8468469,2014-01-09 12:29:00,-73.98603799999998,40.75052
954893,954893,2014-01-11 01:47:21,-73.989209,40.730134
7403830,7403830,2014-01-27 12:53:46,-73.974168,40.711052
4129981,4129981,2014-01-31 16:07:00,-73.989732,40.73684
4958649,4958649,2014-01-04 20:06:00,-74.006265,40.733907
4085960,4085960,2014-01-31 14:32:00,-73.974805,40.756872
10895519,10895519,2014-01-18 15:21:00,-73.982827,40.745557
1644797,1644797,2014-01-14 11:38:55,-74.00450999999998,40.751155
5459724,5459724,2014-01-05 00:27:21,-73.998605,40.667046
9012678,9012678,2014-01-10 20:41:00,-74.006065,40.735057
11994131,11994131,2014-01-13 15:13:04,-73.963153,40.774152
4239703,4239703,2014-01-01 00:40:00,-73.96546999999998,40.773547
3962667,3962667,2014-01-30 23:37:00,-73.986215,40.718627
5886916,5886916,2014-01-04 17:27:36,-73.98819899999998,40.774874
8095071,8095071,2014-01-07 20:25:00,-73.981705,40.746312
9528489,9528489,2014-01-12 18:48:00,-73.99252799999998,40.724297
9755176,9755176,2014-01-13 21:25:00,-73.995847,40.75909
8975493,8975493,2014-01-10 17:07:00,-73.974992,40.753127
8856644,8856644,2014-01-22 19:41:00,-73.969052,40.790775
10651518,10651518,2014-01-17 17:58:00,-73.96248,40.802502
4835083,4835083,2014-01-04 09:52:00,-73.993347,40.742252
4124276,4124276,2014-01-31 15:33:00,-73.972267,40.753685
4050195,4050195,2014-01-31 09:47:00,-73.97529,40.755507
3592535,3592535,2014-01-29 13:26:00,-73.965013,40.791382
13393424,13393424,2014-01-23 22:45:23,-73.935041,40.798393
8905448,8905448,2014-01-23 08:04:00,-73.974962,40.751182
664497,664497,2014-01-08 14:08:23,-73.95977399999998,40.771272
3713625,3713625,2014-01-30 06:04:00,0.0,0.0
3872947,3872947,2014-01-30 18:44:00,-74.00521,40.721567
4656228,4656228,2014-01-02 23:52:00,-73.92792,40.775567
9622022,9622022,2014-01-13 08:59:00,-73.997792,40.756525
3471392,3471392,2014-01-29 06:59:00,-73.968078,40.760382
3655071,3655071,2014-01-29 20:52:00,-73.98298,40.750867
1939072,1939072,2014-01-21 08:52:00,-73.983525,40.754827
1612359,1612359,2014-01-13 01:20:14,-73.943792,40.707272
2027467,2027467,2014-01-21 13:17:00,-73.979668,40.732967
4550549,4550549,2014-01-02 16:17:00,-73.962788,40.775627
248048,248048,2014-01-11 15:05:44,-73.961,40.765277
12250177,12250177,2014-01-19 14:46:01,-73.994844,40.758417
12702777,12702777,2014-01-24 03:07:11,-73.980261,40.726997
8538193,8538193,2014-01-09 20:48:00,-73.996305,40.747927
2397525,2397525,2014-01-24 15:33:00,-74.00270999999998,40.75615
9987382,9987382,2014-01-14 22:49:00,-73.952557,40.7859
2580519,2580519,2014-01-25 10:44:00,-73.997138,40.725045
13021744,13021744,2014-01-26 03:05:46,-73.988898,40.729162
2502089,2502089,2014-01-25 01:18:00,-73.98784499999998,40.75498
3174666,3174666,2014-01-27 19:34:00,-73.994792,40.719772
10013067,10013067,2014-01-14 21:51:00,-73.990718,40.750897
9003089,9003089,2014-01-10 20:35:00,-74.005137,40.748237
11604723,11604723,2014-01-14 17:01:30,-73.985763,40.762954
5759856,5759856,2014-01-02 20:49:05,-74.01734,40.705482
11831568,11831568,2014-01-17 23:49:49,-74.004231,40.742512
12521945,12521945,2014-01-22 18:41:46,-73.99494699999998,40.739593
1953966,1953966,2014-01-21 12:38:00,-73.981165,40.696322
9707473,9707473,2014-01-13 16:50:00,-74.005532,40.736882
4332934,4332934,2014-01-01 12:19:00,-73.998902,40.764197
8551867,8551867,2014-01-09 19:27:00,-73.994472,40.722852
12693363,12693363,2014-01-24 06:06:06,-73.955442,40.77692
5959047,5959047,2014-01-05 05:12:06,-74.00583799999998,40.716225
3113189,3113189,2014-01-27 15:33:00,-74.00748199999998,40.725892
11005755,11005755,2014-01-19 00:25:00,-74.00022699999998,40.730275
7312741,7312741,2014-01-27 01:48:44,-73.972842,40.63533
9792784,9792784,2014-01-13 22:27:00,-73.943905,40.719585
13245967,13245967,2014-01-21 10:02:48,-74.00349699999998,40.706218
6893668,6893668,2014-01-29 07:48:26,-73.980716,40.760068
11523924,11523924,2014-01-19 18:28:11,-73.98595299999998,40.758418
7381883,7381883,2014-01-27 19:02:09,-73.96454099999998,40.763079
9331522,9331522,2014-01-11 22:38:00,-73.958797,40.769892
9267670,9267670,2014-01-11 17:42:00,-73.991082,40.761115
3362928,3362928,2014-01-28 18:06:00,-73.95544499999998,40.764322
6672314,6672314,2014-01-27 18:48:41,-73.97978,40.776285
2963520,2963520,2014-01-26 19:22:00,-73.986165,40.750122
1611462,1611462,2014-01-13 11:45:48,-73.945902,40.747758
6167502,6167502,2014-01-07 14:09:02,-73.97308099999998,40.758949
208713,208713,2014-01-11 03:56:23,-73.975353,40.792309
2641345,2641345,2014-01-25 12:18:00,-73.985865,40.7438
6092420,6092420,2014-01-06 09:00:29,-73.981024,40.73801
1996179,1996179,2014-01-21 22:33:00,-73.970887,40.761532
11168912,11168912,2014-01-19 15:00:00,-73.980255,40.763155
7476869,7476869,2014-01-28 11:43:44,-73.992806,40.754838
8664923,8664923,2014-01-10 11:55:00,-73.94945,40.772745
12780831,12780831,2014-01-24 19:01:55,-73.98434399999998,40.758633
9527539,9527539,2014-01-12 18:29:00,-73.955535,40.779987
8027437,8027437,2014-01-17 08:18:12,-73.96917,40.789388
13599793,13599793,2014-01-25 19:35:04,-74.009603,40.714779
693563,693563,2014-01-08 19:11:52,-73.977653,40.754382
6532900,6532900,2014-01-02 07:09:48,-73.95540099999998,40.764495
117009,117009,2014-01-10 14:36:08,-74.010818,40.7236
149576,149576,2014-01-10 21:52:43,-73.960734,40.772453
6582705,6582705,2014-01-02 20:26:09,-73.967377,40.763129
12050477,12050477,2014-01-14 21:36:00,-73.97516299999998,40.760588
6740559,6740559,2014-01-28 09:55:03,-73.974558,40.748259
10414747,10414747,2014-01-16 17:33:00,-73.938333,40.855087
5629632,5629632,2014-01-01 15:12:51,-73.969716,40.760719
1157045,1157045,2014-01-12 23:12:00,-73.985022,40.759006
2308013,2308013,2014-01-24 10:35:00,-74.001472,40.74029
198105,198105,2014-01-11 11:07:30,-73.990853,40.765963
821241,821241,2014-01-09 21:37:01,-73.97570299999998,40.740939
13629694,13629694,2014-01-25 15:39:43,-73.95694399999998,40.771355
5760367,5760367,2014-01-03 11:03:11,-73.972977,40.780268
10784161,10784161,2014-01-18 00:51:00,-73.97493,40.787637
4507109,4507109,2014-01-02 06:31:00,-74.011435,40.714992
7830283,7830283,2014-01-06 18:18:00,-73.998827,40.761027
